height,weight,chest,waist,hip,thigh,calf,arm,shoulder
171.6,68.5,95.4,86.8,92.4,58.6,38.2,33.0,35.4
173.4,72.0,108.8,75.9,93.7,60.1,38.1,34.8,41.0
170.5,77.4,102.9,99.5,95.1,61.0,38.7,34.5,40.7
167.5,65.6,95.2,88.2,92.1,58.2,34.2,30.5,36.8
173.8,71.1,100.9,85.3,92.8,58.4,39.8,33.2,41.8
161.4,65.8,99.9,92.8,94.8,60.8,35.8,31.3,40.1
181.8,80.9,105.3,93.7,96.3,57.3,37.8,34.8,41.4
165.3,57.0,92.7,80.2,88.8,54.8,34.5,32.0,36.8
155.0,46.2,81.8,63.0,84.4,54.1,33.2,26.7,32.7
158.0,64.2,92.2,84.4,96.6,61.4,38.8,32.4,35.2
164.6,53.6,83.1,73.7,92.5,54.5,33.8,28.6,34.7
159.5,67.3,99.7,88.8,101.8,64.5,37.3,34.7,38.7
150.7,47.2,82.8,70.1,89.7,55.2,31.8,29.5,34.2
168.3,62.8,93.8,87.5,100.3,65.6,36.7,31.6,38.1
148.6,46.1,85.9,73.6,86.4,54.6,31.1,29.4,34.5
157.2,50.9,86.5,75.0,89.8,57.7,33.2,29.4,35.0
168.0,61.2,92.2,78.8,95.0,56.1,37.7,29.5,37.3
168.5,82.3,103.8,97.7,103.5,63.6,39.8,35.6,40.2
174.4,75.5,103.0,97.7,97.5,55.7,38.8,32.0,37.4
158.0,59.4,90.5,80.2,98.2,57.4,35.0,29.0,35.7
162.5,54.7,90.0,73.5,92.9,53.9,31.6,29.8,34.9
155.2,48.8,78.6,66.5,94.0,56.2,33.4,27.8,30.9
170.0,68.3,97.0,76.9,94.9,57.7,40.8,31.0,38.5
182.5,80.0,106.4,89.0,98.5,58.9,37.2,34.5,44.5
181.5,74.2,97.5,78.3,96.0,59.5,39.0,31.0,40.4
169.5,53.2,83.0,65.1,93.3,53.0,34.8,24.2,34.9
163.0,55.3,82.7,72.2,93.2,54.1,32.2,29.0,36.1
166.5,67.6,90.0,87.5,104.5,61.5,34.9,30.3,34.6
173.0,68.5,97.0,78.8,97.1,56.0,36.6,32.5,38.3
164.0,64.8,96.3,84.8,93.3,58.2,37.7,31.6,38.4
173.0,73.9,103.5,78.5,100.0,60.5,38.9,32.7,39.3
168.0,50.9,78.6,63.9,90.5,53.5,33.6,25.5,32.9
162.0,52.7,82.3,69.5,91.0,53.7,35.9,26.0,34.9
158.0,65.4,93.5,80.9,96.5,57.9,40.0,32.5,33.3
163.0,62.0,91.7,78.6,97.1,57.0,36.4,28.8,36.8
158.0,52.4,86.4,70.0,89.5,52.6,34.0,27.0,35.2
154.0,58.8,92.3,78.0,93.7,56.7,34.9,31.3,36.4
158.0,53.4,84.3,72.4,91.5,55.2,35.2,26.3,35.6
164.0,62.7,91.0,82.3,96.5,58.5,36.4,27.7,35.9
156.8,59.5,89.5,76.8,98.0,57.8,37.3,29.2,35.9
158.7,54.8,86.5,74.0,93.0,53.5,35.3,27.0,35.6
164.5,58.1,84.1,66.0,91.6,56.2,38.3,27.5,36.7
166.4,68.1,96.7,80.7,98.6,60.2,39.9,31.8,38.3
161.7,48.5,84.8,68.6,89.0,50.5,32.2,26.8,32.4
164.5,51.4,88.5,71.0,92.6,51.2,33.8,26.5,37.7
150.5,47.8,84.0,68.0,85.8,51.0,34.7,26.6,31.4
165.0,55.6,87.2,71.4,95.6,55.7,35.9,27.6,35.8
163.3,65.5,93.5,82.0,100.9,59.9,37.7,29.3,35.7
154.5,55.3,96.0,80.5,90.4,51.2,35.8,28.4,36.5
159.0,39.2,72.0,57.5,84.8,47.2,30.2,24.7,33.5
161.0,53.7,87.6,70.5,92.4,54.8,36.3,26.4,34.8
154.5,61.9,93.2,85.8,96.1,56.1,36.8,28.1,35.4
155.3,49.2,86.0,76.2,86.5,49.7,32.4,26.8,34.6
151.5,43.5,83.6,70.3,84.8,44.8,30.2,24.0,35.0
155.5,54.8,85.0,81.6,89.6,52.2,33.7,29.6,34.0
160.4,60.5,91.4,74.3,96.6,59.8,36.5,28.9,34.8
159.0,50.6,82.8,71.8,86.2,47.2,32.1,27.6,33.8
159.8,64.5,91.3,85.0,96.1,56.8,38.3,29.5,33.9
156.7,74.9,101.8,98.5,102.5,59.3,38.7,33.3,36.8
159.4,62.0,93.1,83.4,96.6,59.2,36.8,30.2,33.5
152.6,44.7,80.7,67.7,82.0,50.7,32.4,24.7,34.1
168.0,80.4,101.1,95.0,101.6,58.9,39.7,33.9,36.5
149.6,53.3,91.0,82.7,88.7,52.7,34.0,27.9,33.3
155.8,42.6,79.9,62.1,84.0,50.2,31.6,24.4,33.0
156.5,58.7,91.8,81.6,93.6,55.2,35.4,30.1,32.9
155.2,62.7,95.2,91.1,99.9,61.1,34.3,30.0,35.5
159.7,59.8,92.0,78.7,99.0,59.9,37.0,29.2,35.0
167.1,62.6,90.2,73.1,98.7,60.8,37.9,29.1,35.5
158.6,57.1,89.0,74.1,91.6,55.5,35.4,26.8,35.8
150.0,51.9,82.8,77.2,89.4,53.3,35.4,29.0,33.1
159.5,66.7,91.0,87.6,102.2,61.7,37.3,30.8,35.3
174.2,77.4,102.3,83.9,96.1,57.2,41.8,32.9,36.0
178.8,82.4,104.2,88.4,103.9,64.4,40.4,36.0,33.8
171.8,74.8,105.9,88.1,97.5,56.6,37.4,32.8,33.7
183.8,89.6,117.8,84.7,99.9,61.5,38.8,38.9,36.4
175.2,65.0,92.2,76.5,93.4,54.2,39.0,30.1,32.2
172.5,58.7,92.4,77.0,90.2,52.5,33.3,28.0,37.4
175.5,77.3,101.9,89.5,100.5,62.8,36.9,32.5,35.5
168.3,57.8,92.0,80.0,87.0,50.0,35.5,27.3,35.4
163.5,64.8,95.4,87.6,90.7,54.3,37.8,30.1,34.5
183.2,114.7,118.9,105.9,114.9,73.6,45.1,38.3,41.4
181.5,86.7,104.1,90.8,103.4,63.6,40.3,31.3,39.3
171.0,92.5,111.0,92.9,104.3,70.1,46.7,36.1,36.7
170.1,78.6,109.3,85.2,99.9,63.8,39.5,34.2,37.4
177.0,64.8,102.8,77.8,86.6,52.8,35.6,31.2,40.8
183.5,78.6,107.9,80.5,98.1,57.5,41.3,33.8,43.8
183.4,100.5,117.1,104.9,105.2,64.6,40.8,38.4,42.8
172.8,63.9,93.0,74.0,92.8,55.5,34.9,29.4,37.1
173.6,57.9,90.0,68.7,93.5,53.3,36.6,27.9,37.5
170.4,107.4,118.8,106.0,110.8,69.1,45.1,38.6,39.6
176.9,68.3,96.9,80.7,92.2,55.8,35.1,30.4,40.1
178.1,82.7,104.3,90.0,98.0,60.7,40.5,34.2,42.2
171.8,79.0,106.5,86.5,99.6,60.7,38.7,34.1,39.2
176.0,76.1,97.5,87.6,100.1,58.6,38.4,31.4,37.8
161.6,67.9,96.3,89.0,94.1,55.4,37.2,30.7,35.5
182.7,87.4,101.1,90.9,105.8,64.7,41.7,33.2,37.5
162.5,63.5,95.3,71.0,89.5,55.2,37.0,29.8,36.3
176.8,82.4,102.5,93.8,103.3,60.5,37.5,32.5,39.9
173.0,70.4,91.6,91.1,93.2,53.8,34.5,31.0,36.8
166.4,77.4,106.1,91.9,101.0,62.1,40.5,36.7,38.2
166.7,62.1,93.2,79.5,90.6,52.3,34.5,29.3,34.3
175.6,110.4,115.4,117.5,119.4,75.0,42.8,40.0,39.8
177.0,58.6,94.0,68.7,86.1,49.4,33.8,25.4,36.5
171.2,91.1,109.5,104.2,108.5,65.3,40.7,36.6,39.8
171.0,78.4,102.8,89.6,98.6,58.4,39.0,35.0,36.2
178.7,73.0,111.5,80.0,95.5,57.8,37.3,34.8,39.5
167.5,64.4,95.7,84.0,98.5,55.2,35.1,30.1,33.5
156.7,58.1,86.2,79.2,96.5,56.1,37.9,27.8,33.8
166.2,70.5,96.6,90.4,102.6,61.7,39.7,30.4,34.3
156.5,51.7,87.3,73.2,93.0,55.7,33.2,27.5,32.5
160.7,43.9,77.6,63.9,87.0,49.3,31.8,24.2,31.9
161.6,50.4,81.3,69.1,90.7,52.1,32.9,24.9,31.9
154.6,40.6,76.4,61.3,86.2,47.5,29.4,23.4,33.2
160.5,64.0,90.9,91.5,95.0,53.9,34.7,31.7,33.8
161.6,53.1,85.9,68.1,93.2,55.4,35.6,26.9,33.7
164.4,52.4,81.7,67.9,89.9,53.5,35.0,27.1,31.7
157.3,54.7,86.4,73.6,95.6,55.4,34.2,28.7,30.9
158.0,74.1,100.2,93.2,104.7,66.9,38.9,32.7,34.4
173.5,66.7,90.6,83.2,99.8,61.7,37.0,29.5,34.2
158.0,51.5,82.5,70.3,92.4,56.4,35.7,25.6,32.5
161.6,57.6,84.9,77.1,97.8,53.9,33.7,28.0,33.9
160.0,58.1,90.3,76.6,95.2,57.4,34.7,29.9,36.3
167.5,64.8,87.8,77.4,103.0,62.9,37.8,28.0,33.8
161.6,52.5,84.4,68.2,93.1,56.0,32.8,27.1,34.0
166.5,44.1,78.5,62.0,83.2,47.6,30.4,25.5,33.9
163.5,62.5,92.1,77.6,97.0,60.1,35.8,30.2,32.9
169.7,56.7,84.2,70.2,92.3,54.0,33.9,28.4,35.4
154.5,54.0,86.7,72.4,91.2,51.2,36.1,28.8,32.9
156.4,65.5,94.6,93.4,97.8,56.5,34.2,29.0,33.2
159.6,67.3,93.3,86.5,99.0,61.3,37.9,32.0,33.8
160.6,54.4,83.0,74.6,94.6,57.0,33.9,28.0,34.0
166.2,50.4,83.2,65.6,88.6,51.2,33.9,25.7,35.1
157.2,50.6,84.1,70.1,89.0,53.5,33.1,26.8,32.9
156.6,61.9,96.5,85.7,96.2,54.9,35.5,30.0,34.5
166.0,58.4,84.0,71.1,94.9,57.2,35.6,27.5,35.9
167.2,75.9,99.0,90.5,105.8,63.7,37.4,32.7,33.9
166.7,57.3,85.0,70.7,93.5,57.2,35.5,28.0,33.7
158.5,65.3,91.0,82.5,102.2,64.1,39.3,29.9,34.1
158.8,69.1,93.7,89.7,98.5,58.5,38.2,30.7,33.5
157.0,54.0,83.5,75.8,92.3,56.6,36.8,27.7,32.4
173.6,70.2,89.9,83.7,101.5,61.9,38.1,29.1,35.5
167.6,74.2,97.7,99.0,101.6,61.6,35.0,30.7,34.2
165.5,83.8,114.4,96.1,101.0,64.5,41.5,35.7,39.1
173.7,80.0,103.6,88.1,100.0,60.7,39.3,33.5,38.9
177.6,89.0,103.1,93.4,107.0,69.1,42.7,34.7,36.6
175.5,91.6,116.3,100.4,101.9,63.1,41.3,37.5,39.8
165.5,61.6,99.9,76.8,87.2,54.2,35.6,30.5,37.2
175.7,99.7,111.3,102.1,112.0,75.3,43.9,36.5,38.1
184.3,84.7,100.0,91.0,99.3,59.1,43.1,32.3,42.7
178.0,102.4,109.8,104.9,111.2,69.5,44.6,37.7,40.9
178.9,73.8,104.0,79.6,94.9,59.7,35.8,32.1,40.6
172.6,78.4,103.2,89.0,99.2,60.8,39.5,33.3,38.1
172.5,87.3,111.8,98.1,102.1,62.0,39.9,36.0,41.4
177.3,61.6,94.8,76.4,92.4,52.5,34.1,27.4,41.6
167.5,78.2,107.1,86.5,101.7,62.2,40.6,34.4,38.8
175.0,79.0,108.5,78.7,101.5,62.4,41.1,33.9,42.8
174.3,82.1,104.6,94.6,100.1,60.5,39.7,32.6,38.9
177.5,82.2,103.4,86.1,103.3,64.3,40.7,34.4,42.2
164.6,52.7,89.3,75.7,87.4,49.8,31.9,26.3,37.0
170.3,74.2,96.6,87.0,97.8,58.6,39.0,32.8,41.0
171.2,64.6,93.7,85.7,90.4,52.7,37.9,27.5,38.1
172.6,66.1,96.5,78.5,91.5,54.6,34.7,31.4,37.4
168.0,67.0,98.4,79.3,94.3,57.4,37.5,31.3,39.3
173.7,70.5,96.3,84.1,94.4,58.1,36.9,30.3,39.9
175.3,71.3,98.6,86.5,98.5,59.7,36.6,33.0,36.7
170.3,67.3,94.6,77.3,95.8,56.8,40.3,30.1,38.4
170.8,72.4,102.6,79.8,94.5,58.8,40.3,33.0,37.6
175.8,85.3,104.3,93.5,98.5,59.1,41.5,35.7,40.4
175.2,62.4,92.3,78.5,90.2,53.5,33.7,29.8,42.4
176.0,62.1,91.8,77.0,91.6,52.7,34.9,26.3,38.6
173.8,66.9,94.0,79.0,91.0,53.5,36.5,29.7,39.7
169.7,64.6,97.0,83.0,92.5,53.8,36.4,29.4,35.0
171.5,73.7,98.2,87.0,98.7,60.5,38.6,32.8,39.0
170.3,71.4,99.5,84.5,97.0,59.8,37.4,32.4,39.8
172.1,80.5,106.2,88.2,98.0,61.5,39.3,36.5,41.2
169.5,57.6,95.2,70.1,85.6,51.0,34.3,30.0,38.4
172.7,67.7,92.0,81.7,95.5,57.9,35.7,30.1,35.8
174.1,79.8,104.0,92.5,100.3,61.0,39.2,34.0,38.9
170.7,68.6,100.5,86.8,91.9,55.4,36.8,31.2,41.1
177.0,83.8,105.2,90.0,100.5,59.7,40.4,34.6,42.4
158.2,56.4,85.9,76.2,92.6,55.8,34.4,28.0,33.1
157.0,70.8,98.1,89.6,98.1,60.3,38.3,33.3,35.9
156.5,73.6,99.4,98.7,94.6,56.3,37.3,35.5,34.1
168.6,78.6,95.7,91.0,102.0,64.2,39.8,34.0,38.0
156.5,52.9,85.3,74.9,88.5,51.9,33.4,29.1,32.9
163.0,73.0,98.3,86.6,103.9,63.7,40.1,33.0,36.2
161.3,52.7,85.0,69.9,94.6,55.2,33.7,27.5,31.2
152.8,53.2,85.7,76.0,89.7,52.6,32.7,28.0,33.5
168.2,55.2,87.0,71.9,89.7,51.7,34.5,28.2,35.7
165.5,50.3,78.0,68.1,88.3,51.7,33.0,25.2,32.9
157.3,49.7,85.6,65.5,83.5,49.6,33.1,26.0,33.1
158.2,48.5,82.9,70.4,85.0,49.5,31.0,25.6,33.1
153.0,58.8,90.7,82.9,93.8,54.9,34.5,30.9,32.1
160.4,52.5,82.5,74.2,89.6,52.2,34.2,25.3,33.0
157.0,44.0,77.5,66.0,86.4,49.0,32.5,23.8,33.2
155.7,54.6,88.8,81.6,88.6,50.0,31.6,30.4,31.5
160.6,68.1,94.0,90.4,95.9,56.4,37.5,32.6,34.5
155.7,72.9,99.3,90.1,100.8,63.7,38.5,34.8,35.4
159.6,44.9,80.1,68.1,87.4,47.7,29.6,24.9,32.3
158.5,53.8,87.9,76.4,88.5,51.0,34.5,30.3,32.7
157.5,58.4,86.2,78.9,97.3,55.5,34.9,31.2,33.3
155.5,61.9,90.2,81.4,99.2,57.8,36.8,29.9,31.9
156.6,43.5,79.3,62.1,85.6,43.8,32.7,25.2,33.0
167.4,57.4,79.7,71.8,95.9,59.3,35.6,28.9,33.7
157.7,51.1,81.9,75.3,90.8,53.6,33.8,27.8,33.2
152.8,54.8,87.5,79.0,92.6,55.7,34.7,28.4,32.0
149.0,57.3,89.8,81.8,98.2,57.7,33.9,30.0,32.2
155.2,42.6,80.2,68.5,83.8,47.7,30.7,24.3,30.9
160.8,54.1,91.0,79.6,89.3,50.9,34.2,28.7,35.4
164.1,55.4,86.0,75.0,92.2,52.8,36.7,29.4,34.5
162.9,58.1,91.0,79.8,95.1,55.4,33.7,30.7,34.7
161.2,61.6,90.5,82.0,94.5,54.3,35.4,32.1,34.6
160.3,50.5,81.2,71.5,88.7,48.0,33.6,28.3,32.1
153.1,45.7,83.3,63.8,88.3,51.2,31.8,25.3,33.5
161.3,59.4,90.0,74.9,100.6,58.2,35.6,29.4,36.0
157.3,44.4,82.3,67.6,82.8,46.7,31.5,26.0,35.0
159.4,54.0,86.7,78.1,88.5,49.5,33.8,27.8,32.8
157.3,44.5,80.1,60.6,80.8,47.0,33.5,23.1,30.5
166.1,62.8,94.2,92.3,96.2,56.2,35.2,31.2,33.3
167.1,76.6,97.0,95.7,106.2,63.0,38.3,31.5,35.7
160.0,90.3,107.9,99.0,118.5,73.2,43.5,35.2,36.1
151.6,49.9,90.6,75.7,87.9,52.1,32.8,29.0,34.1
156.8,46.4,82.6,71.3,85.8,47.3,30.2,25.3,31.1
153.7,60.3,92.5,82.2,94.5,58.0,34.0,30.5,32.3
161.8,51.7,82.5,72.9,90.5,52.6,33.2,26.6,34.8
152.0,53.9,85.7,75.7,94.3,54.9,35.5,27.6,34.9
150.0,60.0,91.9,76.1,98.5,60.1,38.0,30.0,32.0
155.8,47.4,80.4,67.0,86.1,46.6,33.6,27.0,32.4
155.3,58.2,87.6,76.0,100.3,58.2,36.9,29.0,32.8
155.7,42.7,79.1,63.6,86.8,51.1,29.0,23.8,31.4
158.0,61.9,88.9,84.2,99.4,60.7,37.8,30.7,34.0
153.5,66.3,97.6,88.2,96.8,57.5,38.5,32.5,34.1
158.3,48.9,84.0,66.9,86.2,49.7,32.2,26.3,32.3
158.1,63.5,95.7,84.8,94.1,56.1,34.8,29.8,34.8
150.7,48.6,84.7,76.9,85.0,47.6,30.8,27.3,31.6
167.1,61.6,89.4,77.8,95.6,57.6,36.7,30.4,33.7
153.6,61.6,94.9,84.6,96.6,56.2,35.7,30.2,35.0
167.5,74.0,91.7,82.7,108.8,68.5,39.3,35.3,32.4
158.3,66.0,94.3,86.5,100.9,61.2,36.9,30.6,32.4
155.5,50.6,80.6,70.3,93.0,53.8,34.2,27.1,31.9
159.7,56.1,88.2,80.8,95.3,55.7,35.0,29.8,32.6
164.5,49.7,82.5,62.8,90.8,50.7,33.9,23.2,32.3
155.1,58.7,89.2,82.5,92.5,53.5,33.6,31.7,33.4
150.6,38.3,72.3,57.2,81.2,45.9,29.0,22.9,31.2
155.3,56.2,91.7,82.5,88.5,50.4,33.5,29.3,32.9
155.2,63.6,92.8,88.0,95.4,57.7,35.6,32.3,33.0
145.2,47.4,84.9,69.4,85.0,51.4,33.6,27.7,32.6
156.6,47.7,82.4,73.2,86.0,48.2,31.7,25.8,31.5
154.0,54.8,87.2,84.3,86.9,51.3,34.5,29.0,34.6
159.5,51.9,84.2,77.0,86.7,47.6,32.5,29.0,34.0
166.8,92.0,105.6,103.6,107.5,68.1,43.7,38.2,35.9
161.6,49.0,77.7,63.5,90.0,49.8,34.0,25.5,33.0
157.9,59.3,90.5,84.8,93.5,51.5,35.6,30.1,35.2
162.2,73.4,94.3,89.9,108.7,63.0,40.0,34.1,35.3
149.4,47.4,83.1,75.0,86.5,47.2,32.2,26.3,31.9
157.9,52.5,89.5,76.2,87.8,50.0,33.5,28.6,32.1
156.3,58.2,90.0,83.0,92.5,51.4,36.3,29.4,32.3
159.2,45.7,83.6,63.7,86.0,50.1,32.7,26.4,34.9
148.2,47.0,85.3,70.7,86.5,49.9,32.7,27.6,31.4
156.9,55.1,90.2,82.6,87.7,48.5,32.6,30.3,33.7
159.0,71.4,94.6,93.3,103.2,59.1,39.0,33.9,34.9
158.3,75.3,101.0,97.4,107.0,64.8,37.7,35.8,33.5
161.2,48.0,81.6,64.6,87.1,49.8,32.5,26.4,33.6
165.5,88.0,106.9,101.4,110.5,68.3,42.1,37.3,34.8
156.3,64.6,89.7,75.8,105.6,64.9,38.1,31.3,34.8
158.0,55.8,82.0,79.5,92.2,53.5,33.6,30.2,33.5
162.2,52.6,85.5,74.9,90.5,54.6,33.5,26.0,32.7
149.2,49.9,81.2,71.6,89.5,52.4,33.0,26.7,32.0
160.4,56.5,81.2,71.8,97.3,58.6,37.1,27.5,34.7
174.4,59.6,88.7,68.6,97.0,56.3,35.5,30.5,34.5
168.5,57.5,82.1,73.6,94.4,57.4,34.5,27.0,33.0
159.3,50.9,84.6,68.0,90.0,54.4,34.5,27.1,34.9
153.8,53.7,86.7,84.0,91.2,53.5,32.8,28.6,32.3
163.5,65.7,94.1,91.4,99.6,58.5,36.1,30.4,32.1
157.2,52.9,84.4,69.6,94.5,55.4,35.7,28.2,34.0
165.2,62.5,95.4,77.6,93.0,57.5,35.7,31.5,37.5
170.5,70.7,99.7,93.2,91.7,51.2,36.8,30.4,37.9
170.5,74.7,98.8,86.7,99.4,61.6,38.4,33.1,38.5
170.5,71.4,100.1,88.5,94.4,56.4,37.4,32.8,35.7
183.4,68.0,99.0,68.9,90.0,52.7,37.1,30.1,41.0
175.2,69.5,93.8,82.3,93.1,55.7,38.0,34.2,38.1
170.0,46.5,79.6,61.2,80.9,46.3,32.5,25.4,36.6
172.1,77.4,102.1,89.3,97.4,59.5,39.0,32.9,38.9
174.3,74.2,102.2,82.8,97.7,60.2,36.8,32.2,40.4
173.3,85.8,102.8,97.3,100.1,60.9,41.5,36.7,39.4
164.0,76.5,98.8,93.1,100.3,61.0,40.4,33.6,36.0
169.5,72.9,98.8,83.5,97.0,59.3,39.0,36.0,38.4
164.2,54.7,90.4,72.4,85.4,51.5,35.2,29.3,36.5
168.0,67.9,95.7,88.3,89.7,51.1,37.5,31.2,37.3
177.1,88.6,103.7,100.2,102.1,62.0,41.7,35.4,36.8
186.3,96.9,106.5,99.1,106.4,64.4,43.0,36.7,49.4
178.0,79.4,101.5,89.8,99.1,57.6,39.0,32.0,39.8
179.1,88.9,106.1,97.5,101.2,65.7,37.6,35.6,35.6
173.5,73.7,101.4,87.3,95.4,57.5,37.1,33.1,39.5
173.2,75.7,102.1,88.6,101.0,62.3,36.4,33.4,41.0
180.2,87.1,104.5,94.9,103.8,63.6,39.6,35.9,41.0
160.5,63.8,96.4,81.2,91.0,55.6,35.7,31.4,36.6
170.0,75.2,102.9,92.8,93.2,55.3,38.9,34.9,37.7
166.2,58.0,88.0,74.0,90.9,54.0,35.5,30.2,37.0
165.2,62.9,93.8,86.1,91.4,50.4,34.0,30.5,35.5
179.0,74.6,98.6,82.5,99.6,59.0,40.0,31.7,41.3
184.4,70.3,95.1,74.1,90.1,53.5,36.6,30.2,42.7
176.1,75.3,99.5,91.4,99.4,59.5,37.8,31.5,40.0
181.2,76.4,111.8,81.5,93.8,56.0,37.5,35.0,42.4
172.8,71.5,107.9,77.6,94.6,54.6,38.2,33.4,42.6
187.0,104.1,111.6,101.8,111.0,67.6,44.1,37.2,43.3
185.5,80.2,99.6,81.6,96.7,58.2,40.8,33.0,40.6
173.1,68.8,97.9,86.3,90.7,53.7,38.3,30.0,38.8
170.2,95.4,112.3,105.9,108.7,66.1,43.6,41.4,41.8
176.7,75.6,93.4,83.7,102.0,62.7,39.7,34.5,36.8
169.5,65.6,97.7,76.0,94.1,57.4,34.5,32.3,38.9
179.2,84.7,106.4,88.0,105.0,62.3,38.9,33.3,38.3
188.1,93.9,108.3,92.5,103.9,61.8,41.6,36.3,39.8
173.7,83.3,102.4,91.9,102.0,61.4,41.6,33.2,40.6
169.6,71.9,102.7,80.6,94.6,58.7,38.0,33.0,38.3
178.0,97.8,118.5,95.7,107.8,68.0,44.3,37.3,43.3
162.7,78.6,102.2,90.9,107.9,65.2,39.6,37.0,34.6
162.4,52.7,83.3,67.6,92.2,50.9,32.3,29.0,33.8
151.1,51.4,86.7,79.8,86.4,48.4,32.0,27.9,33.5
153.1,54.3,89.3,78.8,90.2,50.8,34.5,29.2,33.7
153.4,52.5,87.2,79.2,91.9,52.8,31.8,27.5,31.6
160.9,55.4,87.9,78.2,91.5,50.5,32.6,29.3,32.3
157.2,55.1,86.6,76.3,94.4,55.9,35.0,29.0,35.2
147.5,54.3,83.3,80.5,90.8,53.6,35.5,29.0,32.7
161.4,50.9,80.9,61.4,87.3,51.8,36.4,25.0,35.5
163.3,64.8,92.8,88.2,96.1,54.1,36.0,30.3,36.6
157.6,73.7,101.1,94.4,99.2,58.6,36.8,32.1,35.2
155.3,60.5,94.2,84.2,94.1,54.9,36.7,29.8,33.1
156.3,62.1,92.9,83.9,94.9,56.6,37.3,30.2,34.4
162.2,61.5,91.3,79.8,92.5,54.9,38.4,28.3,35.4
165.2,63.3,90.2,80.4,96.2,55.8,34.5,30.5,37.5
156.7,70.9,95.8,95.1,94.7,56.1,34.5,33.1,33.3
158.5,54.9,84.9,75.3,94.8,55.6,34.1,27.1,34.3
167.8,69.4,89.7,75.9,107.1,62.7,38.0,31.1,36.4
154.3,49.1,83.3,69.2,89.0,51.3,31.7,27.1,33.2
153.7,58.2,91.1,80.8,91.0,48.9,32.9,31.6,35.0
158.0,45.3,78.8,63.8,87.9,49.5,32.5,26.2,32.8
149.4,54.4,88.3,77.9,93.8,54.7,33.7,28.9,34.3
157.8,43.2,78.2,61.0,87.9,49.8,29.8,25.4,32.1
167.6,57.6,89.5,66.4,93.4,55.4,34.3,29.5,34.9
161.6,54.9,85.4,71.4,90.1,52.5,33.3,27.9,33.4
171.4,70.1,92.7,77.5,100.9,61.8,38.0,29.6,35.3
166.4,61.6,90.2,80.3,94.5,54.6,35.3,29.6,35.6
157.1,54.9,88.3,75.3,92.9,52.0,35.2,27.5,35.7
151.6,53.2,86.8,77.3,93.8,55.8,33.1,29.8,32.5
163.2,56.7,87.4,76.7,94.5,54.6,35.7,37.6,34.0
153.8,50.8,84.5,70.8,89.0,55.1,34.3,26.1,34.6
162.3,53.4,85.0,71.5,91.8,55.1,34.3,27.1,35.1
156.2,78.8,102.0,97.8,106.5,63.8,38.5,35.0,36.0
161.0,56.0,86.6,74.6,96.8,53.5,33.0,29.6,35.5
157.1,47.8,78.4,68.0,90.8,50.6,33.0,24.7,33.7
156.2,41.2,75.8,62.5,83.5,47.1,31.5,23.9,31.3
161.7,57.2,92.3,80.5,91.9,52.0,33.4,28.0,35.0
152.1,55.2,91.2,80.2,93.2,54.2,34.5,31.2,32.2
156.3,62.0,94.0,84.2,94.4,55.1,36.1,30.6,34.5
155.0,55.7,92.0,83.5,89.7,48.5,33.7,29.5,35.7
156.0,52.0,82.4,75.5,90.5,53.0,36.5,26.9,33.6
156.6,55.9,89.0,84.6,91.5,52.8,32.3,29.3,34.3
156.6,63.2,96.2,84.4,95.3,53.3,35.2,28.5,37.0
159.1,52.6,82.8,68.3,91.8,55.8,34.3,28.0,35.1
153.1,55.4,92.0,77.5,90.7,55.6,33.6,29.6,35.4
150.9,55.8,92.2,78.2,91.1,53.5,35.8,28.9,33.9
167.9,66.1,90.8,77.4,103.9,62.1,39.3,31.1,37.5
160.7,72.2,93.4,83.3,108.2,66.5,40.1,32.2,37.4
157.2,48.4,81.4,69.5,84.5,51.8,33.4,26.1,34.0
159.4,62.1,89.3,81.2,97.8,57.7,34.8,30.2,35.0
155.4,53.8,84.6,66.8,96.0,59.0,36.6,26.5,34.3
167.3,74.6,105.7,83.4,96.9,60.6,39.1,36.3,35.8
178.1,65.9,100.1,74.5,89.7,52.0,35.1,31.6,41.7
166.5,62.5,93.9,83.4,88.0,50.8,36.2,29.0,35.3
174.6,66.4,95.0,75.8,94.7,55.5,37.5,30.8,40.4
179.0,72.6,97.3,85.2,94.1,55.3,37.2,31.5,40.5
176.5,71.8,100.7,79.4,95.9,58.6,36.6,33.9,43.4
161.0,72.9,97.8,93.9,95.0,55.2,38.5,32.0,35.2
172.2,74.6,99.1,91.4,96.6,57.8,38.5,31.7,37.0
173.0,79.3,107.2,82.2,100.1,60.9,41.1,35.7,41.6
173.5,73.8,102.3,84.5,99.4,61.6,38.2,33.8,39.3
174.9,83.0,105.4,91.7,100.8,62.5,41.4,31.6,41.3
172.1,60.5,89.2,84.7,88.6,49.6,33.1,29.4,37.5
171.9,71.6,97.2,85.4,94.1,57.1,36.9,34.3,38.6
174.8,65.9,97.3,74.8,91.6,54.0,35.8,30.3,38.9
185.6,68.4,96.3,74.4,95.2,54.8,34.2,30.3,42.1
178.5,74.3,93.0,86.5,97.5,60.4,39.8,30.3,40.3
175.2,62.4,93.8,73.4,94.5,53.5,33.5,28.9,37.3
172.4,71.5,98.2,79.8,93.2,56.6,38.0,33.8,38.0
185.3,72.9,99.3,75.9,95.3,56.1,35.3,32.0,39.9
159.7,62.4,92.8,84.3,89.6,51.6,38.2,29.9,37.3
161.0,62.9,95.5,84.8,93.3,51.0,33.9,30.3,37.9
